guid,pubDate,mp_profile_url,mp_short_nm,min_title,deadline,merged_description
https://www.ourcommons.ca/PublicationSearch/en/13389743,2024-11-01 17:28:29-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-12-01 17:28:29-04:00,"Service Fees Report of the Parks Canada Agency for 2023 to 2024, pursuant to the Service Fees Act S.C. 2017, c. 20, s. 451 “20(1)”.  — Sessional Paper No. 8560-441-1202-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389729,2024-11-01 17:14:41-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-12-01 17:14:41-04:00,"Departmental Sustainable Development Strategy Report Progress for 2023-24 of the Department of Housing, Infrastructure and Communities, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 12(2).  — Sessional Paper No. 8560-441-1137-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389728,2024-11-01 17:13:21-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-12-01 17:13:21-04:00,"Service Fees Report of the Impact Assessment Agency of Canada for 2023 to 2024, pursuant to the Service Fees Act S.C. 2017, c. 20, s. 451 “20(1)”.  — Sessional Paper No. 8560-441-1201-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389465,2024-11-01 16:54:41-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88984,Ms. Hajdu,Minister of Indigenous Services) ,2024-12-01 16:54:41-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Department of Indigenous Services, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 12(2).  — Sessional Paper No. 8560-441-1245-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389462,2024-11-01 16:52:54-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-12-01 16:52:54-04:00,"Summary of the Corporate Plan for 2024-25 to 2028-29 of the Canada Infrastructure Bank, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-872-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13389461,2024-11-01 16:52:02-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-12-01 16:52:02-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Canadian Transportation Agency, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1329-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389454,2024-11-01 16:43:05-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-12-01 16:43:05-04:00,"Summary of the Corporate Plan for 2024-25 to 2028-29 of VIA HFR – VIA TGF Inc., pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-1305-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13389450,2024-11-01 16:35:28-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-12-01 16:35:28-04:00,"Summaries of the amended Corporate Plan and Budgets for 2024-28 of the Canada Mortgage and Housing Corporation, pursuant to the Financial Administration Act, R.S., 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-811-10. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities)"
https://www.ourcommons.ca/PublicationSearch/en/13389438,2024-11-01 16:30:00-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-12-01 16:30:00-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Impact Assessment Agency of Canada, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1349-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389062,2024-11-01 16:21:22-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88468,Mr. MacKinnon,Minister of Labour and Seniors) ,2024-12-01 16:21:22-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Canadian Centre for Occupational Health and Safety, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1340-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389059,2024-11-01 16:18:58-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-12-01 16:18:58-04:00,"Service Fees Report of the Department of the Environment for 2023 to 2024, pursuant to the Service Fees Act S.C. 2017, c. 20, s. 451 “20(1)”.  — Sessional Paper No. 8560-441-1154-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389056,2024-11-01 16:11:19-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,Minister of Transport) ,2024-12-01 16:11:19-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Department of Transport, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 12(2).  — Sessional Paper No. 8560-441-1133-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389054,2024-11-01 16:07:48-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-12-01 16:07:48-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Office of the Auditor General, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 12(2).  — Sessional Paper No. 8560-441-1371-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389045,2024-11-01 16:00:09-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-12-01 16:00:09-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Financial Transactions and Reports Analysis Centre of Canada, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1365-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389043,2024-11-01 15:57:34-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-12-01 15:57:34-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Department of the Environment, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 12(2).  — Sessional Paper No. 8560-441-1126-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13389013,2024-11-01 15:54:14-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-12-01 15:54:14-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Office of the Superintendent of Financial Institutions, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1368-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388863,2024-11-01 15:44:27-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-12-01 15:44:27-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 the Patented Medicine Prices Review Board, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1332-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388844,2024-11-01 15:39:38-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-12-01 15:39:38-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Department of Finance, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 12(2).  — Sessional Paper No. 8560-441-1132-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388678,2024-11-01 15:32:27-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-12-01 15:32:27-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Financial Consumer Agency of Canada, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1363-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388542,2024-11-01 15:28:09-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,President of the Treasury Board) ,2024-12-01 15:28:09-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Office of the Commissioner of Lobbying, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1357-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388516,2024-11-01 15:12:07-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-12-01 15:12:07-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of Parks Canada Agency, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1127-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388514,2024-11-01 15:10:22-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-12-01 15:10:22-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Canadian Institutes of Health Research, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1330-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388337,2024-11-01 15:02:26-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25508,Mr. Holland,Minister of Health) ,2024-12-01 15:02:26-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Canadian Food Inspection Agency, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1114-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388312,2024-11-01 14:59:27-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,President of the Treasury Board) ,2024-12-01 14:59:27-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Office of the Public Sector Integrity Commissioner of Canada, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1356-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388284,2024-11-01 14:49:51-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,President of the Treasury Board) ,2024-12-01 14:49:51-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Canada School of Public Service, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 11(3).  — Sessional Paper No. 8560-441-1328-02. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13388248,2024-11-01 14:39:43-04:00,//www.ourcommons.ca/Parliamentarians/en/members/96081,Ms. Anand,President of the Treasury Board) ,2024-12-01 14:39:43-04:00,"Departmental Sustainable Development Strategy Progress Report for 2023-24 of the Treasury Board Secretariat, pursuant to the Federal Sustainable Development Act, S.C. 2008, c. 33, sbs. 12(2).  — Sessional Paper No. 8560-441-1116-04. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
